	eEF1delta	Dgp-1	CG2017	pug	CG11899	CG1673	CG10621	RpLP1
Hel25E	0.6572024974081181	0.029244298942743673	-0.29483766936571415	-0.3856672582079695	0.4003837673932068	-0.37254059692722924	-0.3684171381885113	0.37010791838382134
Lam	-0.21319715176946874	0.4876030357028839	0.47618957686000085	-0.5926113658220327	0.5952059401354396	-0.41356336802451316	-0.7527778154725338	0.13695096542328372
Oscillin	-0.6789821249455013	0.9401245620456755	0.9429214806629554	-0.39161311343521	0.7661467742702869	-0.8437930338795963	-0.8512138473274247	-0.6805940898061008
obst-E	0.2992921871895242	-0.5599232343894163	-0.49307686287460345	0.8411356943628723	-0.5365363282737118	0.8062096322850418	0.9025466459135784	0.2662539044521017
Gpdh	0.7952526386018519	-0.8731938634002817	-0.9826580714775668	0.3513398362344985	-0.5789612173425684	0.6842656670815884	0.7127786055841079	0.6368144081017202
chic	-0.5443631684151109	0.9702756229757638	0.9066960609341778	-0.3227566197482243	0.8753829691462732	-0.8668286334351125	-0.8545343417339748	-0.6217693019037187
eIF-4a	0.25743951490964223	-0.17277417728750535	-0.09614363676505071	-0.2810926947806319	0.1439580122827812	0.2684615153839698	-0.1358195711124104	0.7321787992314739
ifc	0.6582500624695476	-0.4391898228471971	-0.5506627848026268	0.5238250676542296	-0.3385714881162533	0.33653373585043594	0.6835126536990458	0.2528127034358387
mtm	-0.46019978620952834	0.8771966902441205	0.8520513652727768	-0.5271599182682117	0.8383286451929365	-0.7841879352861901	-0.9099325428291548	-0.33275370958704026
ade2	-0.5505597281862838	0.8800746794920732	0.83296229734218	-0.11224518086784445	0.7719189410684607	-0.5445253811507867	-0.6964842149536757	-0.4060626740615403
slmo	0.626105456229213	-0.8582635105490912	-0.8277036721326148	0.05438736617128831	-0.5492971305722033	0.7578608340350709	0.5239139564852532	0.8664795728177119
CG9135	-0.6085688659002236	0.9674865256563584	0.9452399389200971	-0.37562737328749485	0.8181155199574996	-0.8424439200146814	-0.8553823819477809	-0.6005148375092827
CG9140	0.7740346522617819	-0.9072668793468038	-0.9497979725095826	0.27477224894118724	-0.5897195010029533	0.778723828575008	0.694813414083679	0.7975858565825955
CG13993	0.9084430210795775	-0.5324226797509227	-0.7552826946990076	0.021407796258393983	-0.004811521135277616	0.2616911197499436	0.20203182474650594	0.7007948333587416
CG9154	0.4434160311222888	-0.44441156662835823	-0.4206485256134733	-0.3556508439707336	-0.0977339792933343	0.3590535243862292	-0.017956459698108242	0.8333821895903802
Kr-h2	0.5447037931402513	-0.2896089439291047	-0.49265140825015624	-0.42000213703756983	0.13581834166661585	-0.055481441355369386	-0.2489141055858992	0.4778570725127355
CG9175	0.7570180455714135	-0.32976889225119715	-0.6327564361305007	-0.13424754105443903	0.0018060300733925539	0.021739230349899295	0.01924549425521432	0.5039781987672196
Arc-p20	-0.045396474985136145	0.4330325877564741	0.5151534521109834	-0.5613639279560307	0.5181256887699556	-0.39569136723835246	-0.547591001523195	0.2628691400528966
CG9486	-0.10816151501005519	0.653110497175431	0.5314483642918453	-0.6782836729869349	0.7806006607908275	-0.7248707226881772	-0.9006974234895899	-0.01447506526476409
Cpr	0.7022321925332502	-0.7755818301575637	-0.9002358119836558	0.5946531618785736	-0.5355981644682133	0.7069018753541715	0.7881998269425913	0.47310929652300737
Tig	0.7508031238294801	-0.7964845123331469	-0.9343659031233476	0.4720597992482225	-0.6036834296467801	0.6577895189168956	0.7708266382479977	0.5213639595254799
CG9527	0.6259325488740887	-0.7288243421703416	-0.7610715114107255	-0.04688770959214206	-0.6597521631475762	0.2932716656419505	0.5475774154698653	0.3628648418229046
CG9526	-0.21906794774424412	0.7726248164510163	0.6206799704208963	-0.5813038313738682	0.6981865540036629	-0.9917825972008799	-0.8210008440691087	-0.492122238807054
CG16947	-0.4695264172785016	0.6943789603457476	0.7363743820629963	-0.5077735108001405	0.4100763813277874	-0.5400607113150927	-0.6350327160519358	-0.16647632838728743
mmy	0.04124748238200868	-0.406391984632953	-0.3691477984366606	0.9598561135631835	-0.479297295473358	0.717294728749715	0.8193657155241794	-0.06478092598346548
CG9536	0.2949004126694509	0.29273004135705544	0.1800122120497397	-0.3983092488485972	0.23703897490074016	-0.5853412747667879	-0.24553889176115015	-0.0065863786651127465
Sec61alpha	0.8947362410674423	-0.587906164496801	-0.8471521330459267	0.12215228022757785	-0.24051522681432114	0.23249687981296877	0.376095967197945	0.4965657211103954
epsilonCOP	0.6552368744499286	-0.08094096148826116	-0.40233035790185984	-0.37812350305780074	0.1850309662759519	-0.3984981959253406	-0.2356539457268612	0.21588350964123793
CG9548	0.5471557325396271	0.2584807459944472	-0.024920073452249253	-0.5056875060352614	0.5941223169159691	-0.5843761757686381	-0.5418026986981281	0.2730770134820257
CG9547	0.6098725535848012	-0.832823006016392	-0.823109991314012	0.5143441559630112	-0.5679409931260064	0.9054248458079538	0.7835383111660854	0.7126976232991736
CG11015	0.8287286018984844	-0.9124085345582195	-0.9475999282583242	0.28818534164473614	-0.6332930018776607	0.7503348803766154	0.761933862186303	0.7881590474290553
Ent2	0.6090525392976806	-0.5929259183173986	-0.6286243805457835	-0.22958173523613143	-0.17055804235175284	0.4403055137258747	0.11823265832087676	0.8579956026892771
CG11050	0.32386306045159396	-0.901066069726108	-0.704928173653666	0.12399562383740136	-0.931191040157657	0.7541607944633323	0.7770664672105734	0.4919878802255465
Tango1	0.17002668064096638	0.5887971954582221	0.2539374984553429	-0.28791146477704405	0.7571599726475413	-0.7913936653997801	-0.664963651145635	-0.26360184925573027
CG9232	0.590660412511119	-0.8904203030107428	-0.8695004730948602	0.5477649729120412	-0.6897171846603758	0.9244567963363816	0.8715575363328184	0.6404913261974188
Spn27A	-0.5210349190995528	0.2860652029491509	0.35774598009032654	0.6747182411458923	-0.16632601480072315	0.08375037952465737	0.3455369984535139	-0.6500747829941514
CG34310	0.7865651777818686	-0.6625976119683217	-0.8827761571675666	0.4291282939166935	-0.34705049631808493	0.4701763875596324	0.5782518704645684	0.4338298394517949
nrv1	0.7856360697404551	-0.3749057112339327	-0.640798396361796	0.07166817599599655	0.06200285917969274	0.2257126254087038	0.1224508354515107	0.6315309655584633
nrv2	0.20030759442841034	-0.26976795554850974	-0.18843424640439854	-0.399566980103046	0.008637570684688834	0.280552494368855	-0.1588497097992101	0.6953697761402665
Nha1	-0.007697220202899344	0.27969527819915135	0.29513960801461364	-0.6493407628696052	0.5991775016709271	-0.3347533558277304	-0.702583619790271	0.30917955949827924
xl6	-0.08101984610012578	0.5789438081797486	0.5205786426332507	-0.5376914345512886	0.7515052562648269	-0.514909595875008	-0.7681804509905252	0.1512712638388316
Hrb27C	-0.12765784506068115	0.6520298137777857	0.42078000592656484	-0.2522361350247461	0.8216393182551034	-0.6003484741470275	-0.7618697870673169	-0.2128519577181291
nop5	0.4347968994455596	-0.6685449447012999	-0.5768129803649645	-0.08366747579902709	-0.384438634930781	0.6706907139019923	0.31706825864445887	0.8603452597473343
Coprox	0.40117853985982815	0.06260188193148694	-0.24185078094314616	0.30291596774529456	0.17432475548212129	-0.2875247087251982	0.08805062845169662	-0.28019887274812577
smt3	0.1655958905327951	0.5540019045934269	0.45065306832861945	-0.33106915980290735	0.6530231312386268	-0.5999891636408443	-0.48454281096615875	0.062091337783379996
snRNP70K	0.5353078618761206	-0.3311106986600417	-0.36002734076260295	-0.11896833278795811	0.00423799165817369	0.3830505955165699	0.07696156405311974	0.8628621544581055
SP1070	0.7873511834670903	-0.280521731143139	-0.5990128140164371	-0.22364877477490352	0.0692504640665292	-0.13255093176527283	-0.05257254520169734	0.4218196909207916
ade3	-0.5865014583191518	0.9587293579125129	0.9106879970780004	-0.2437734262746602	0.840471330142941	-0.7210369731251955	-0.8107002603826167	-0.5198250920022044
CG31908	-0.3529114407061673	0.6263933205243146	0.5944272827483577	-0.09045488962253696	0.7358953087107678	-0.2944680397275597	-0.6086584910879094	-0.09614303474822822
CG11266	-0.598470384856479	0.6974650980009743	0.8035178777211608	-0.43255135027215275	0.509871370995458	-0.44008897675840397	-0.6735439424072014	-0.18551655419731763
milt	-0.13504066484224211	0.15065746432252095	0.18272181089498946	0.16792973846369352	0.10330834297681682	0.2759269524919983	-0.018389680367947463	0.29244448151167923
CG13779	-0.4237210759777226	0.9369320086416875	0.8455945807590127	-0.3796681048181122	0.920448594812036	-0.8854508437691851	-0.8820542911095661	-0.5219446891985857
CG4495	-0.28181165440791167	0.8647682035091395	0.7440964290310691	-0.23230578366805268	0.9733247163204783	-0.7905163045657999	-0.7951092647397556	-0.43693739848222507
CG13784	-0.2741658536255931	0.8246551997771426	0.6612140416255965	-0.13403628243560958	0.9806835796659723	-0.6836847109965308	-0.7818507119880004	-0.3958600100126423
Ndae1	-0.015731006524397236	-0.3929229281193343	-0.26787057840305245	0.14740765523333896	-0.48791701031379575	0.6542337164753061	0.36795766888955705	0.475876062851575
CG5177	-0.05409883364109367	0.6328492677181495	0.5244851977547412	0.12650051080517788	0.6055097281355816	-0.5536741929356446	-0.2758574808176859	-0.39120291920108125
CG15818	-0.4401043047972581	0.8749875732702519	0.8089414445340908	-0.3107817945049814	0.95061793999559	-0.7872571969869206	-0.8640735422415639	-0.4999859627658785
CG5261	0.7665470926669105	-0.8635307073363274	-0.9550487308336372	0.4177254594095407	-0.5683537311313223	0.756268237462541	0.738801615337606	0.6741452397677302
CG5958	-0.6295688846315938	0.8541050007244203	0.8400327643813459	-0.5212497499897023	0.7324328924874154	-0.8867458580980305	-0.9011473245789013	-0.6754150694153419
Pbprp5	0.3208463019055705	-0.6656411914819664	-0.52264829535415	-0.1264302790740375	-0.4543064469022695	0.6792863447050914	0.3171362820095898	0.8077851955698861
LanB1	0.752561256329867	-0.46756636403613705	-0.6572020440104617	-0.2766885700508262	-0.06487360748647968	0.1884421668913574	0.019813589953153826	0.7519551971719427
Rack1	0.6472653337902475	-0.8334066566365881	-0.8338914723495363	0.13252618287670245	-0.5285346150368905	0.7669595881804794	0.548161844997171	0.854260416956685
pes	-0.5522437380147075	0.8627095946762073	0.8571893217894574	-0.47517062145028716	0.8562221227635336	-0.7547531189872415	-0.9219918004282892	-0.42867890462230845
CG7224	-0.6717126813290496	0.5781807493789796	0.7392119363514853	-0.16129627973865873	0.10249325078152584	-0.4631078061606521	-0.25290748754222425	-0.6222217142355673
baf	-0.4245191751150967	0.8397941700611725	0.8623101600537677	-0.4248927394486386	0.7514987329483213	-0.7723346941358592	-0.744989374056192	-0.39160236700617773
Cka	-0.3073801582980193	0.3862670018054708	0.4369211315081983	-0.30591606358223405	0.45423438417368056	-0.12549629800932452	-0.528941058259563	0.15143501016491945
RpL36A	0.8404741023646839	-0.5775401773955436	-0.6048507961144384	-0.16634006845647079	-0.25303638922582794	0.3905367072055447	0.3248894050237115	0.9631097741936806
poe	-0.5855270373907396	0.9880715596086183	0.9128425157269822	-0.21399620599216737	0.8272082493877144	-0.7734629643002857	-0.7945024982128991	-0.598818295339115
Mcr	-0.4124069504618609	0.7564432951926615	0.7460144614996165	-0.40290749588855074	0.8432690777478224	-0.575065463081246	-0.8373762421895677	-0.1877252677704711
Bsg	-0.3770560024378311	0.6393300934473177	0.5089029341525809	-0.26358509512417433	0.7914504496022147	-0.570746655071825	-0.7983617597452972	-0.3956664296683701
CG12375	0.4356921313853203	-0.5848633865791274	-0.5607429914341557	0.275498323030422	-0.6792311359690011	0.35753581616884367	0.7177838458964113	0.15669989606603174
CG8668	-0.44652753751663593	0.8684432472743572	0.7800083162679337	-0.37044815134451575	0.9432201053122586	-0.7792726396981872	-0.9178351712670488	-0.4579810217332653
CG8552	0.7985505434259346	-0.4412728092815622	-0.7319944704404524	0.2653286624910025	-0.10345464652523538	0.29112584258269625	0.3200252058492779	0.5116247445359978
CG8498	0.34338867707313026	0.47211317495043414	0.2408101668448056	-0.3840565975912265	0.7146467305296502	-0.7269776356164857	-0.5637236062501202	-0.02317933179354677
CG8475	-0.5580484075327223	0.8959419586415724	0.8906177176565722	-0.4189232240740198	0.8759048950346288	-0.7742347868514691	-0.8965019515258394	-0.4776702091030465
Su(var)205	-0.4572493591224408	0.9244700113897669	0.8747674390628062	-0.34812481117666555	0.808769012757981	-0.8742337635930184	-0.780803728584081	-0.5705747249980313
CG8372	-0.5526201840330129	0.954550379242442	0.9167319165255137	-0.3595588670085213	0.880245929649205	-0.8276472027196634	-0.871724408961714	-0.5507937888407214
CG8360	-0.7186565281045778	0.8138622634379583	0.928784246760735	-0.29351594753651783	0.4536925269985476	-0.667418327596782	-0.5654703965124934	-0.6428683743065835
Snx6	-0.595093142501767	0.9532132993645768	0.9306440487036874	-0.37090115800857754	0.8468313172398889	-0.8439055761487729	-0.8654002633907191	-0.6069494853097209
Pvr	-0.5723562497629656	0.9511703651725906	0.8661648113227424	-0.18538934799298337	0.892611166888809	-0.7939779596045587	-0.8194963033598713	-0.6724946684114639
CG8086	0.31956411491567693	-0.6551322426155521	-0.7455342622997433	0.4921682701690434	-0.48421210271799203	0.6473410378977926	0.5590032802543814	0.23167577708412984
CG7830	0.7086952432046352	-0.13413305863948666	-0.44753756619228113	-0.07858433217440894	0.07777421790359099	-0.290182133369051	0.028687048306068944	0.12745442104991553
CG7787	-0.037106612325788074	0.6686152149914598	0.5472565884301228	-0.6019761848738212	0.8893808088774651	-0.7511203288358566	-0.8823959342565462	-0.028897485746652154
CG14275	-0.13161391242155965	0.23301458547317416	0.1531497830859524	0.8375503861787161	0.3040988673315875	0.19191271110963593	0.21312908913967515	-0.3106035961177921
CG7627	-0.22371441615689405	0.34458410120657723	0.3381574405245182	-0.7216895527257536	0.20469070202352393	-0.41087646133883754	-0.606770890600679	0.08871625380383434
RpS13	0.7988333411529462	-0.5886729955627977	-0.5981579574262078	-0.1532397202686529	-0.26282882243656946	0.4440139549967867	0.32371733667751246	0.9841070823476699
CSN8	-0.23492906499945654	0.8314126743375297	0.7593082836094903	-0.35365995326353616	0.8999026677513219	-0.7644537717682384	-0.7744421359792644	-0.27901657159621085
Pp2A-29B	-0.484141037306955	0.8593939683667859	0.8307301158671929	-0.5319057309382533	0.8431178240499301	-0.7683191383936628	-0.9331104669327198	-0.34622803579194095
CG17292	0.8316121745902915	-0.8695344318248804	-0.9787988712450747	0.2967061115166453	-0.5713485015024746	0.6778836897619959	0.691129858463175	0.7073391397348103
CG17293	-0.4002131712932736	0.7211737230568952	0.7242625154044566	-0.6071204356890954	0.7974506048849769	-0.6614317392561787	-0.913893084269821	-0.17028511870453145
Aats-ala	0.8986213838593069	-0.6426017063093723	-0.8583804749271503	0.0952013143246351	-0.23083226713936858	0.397977386625135	0.36246863530326706	0.7249398995492204
CG13393	0.6811171424866804	-0.10499051212124372	-0.4122844747115314	-0.36436272688990246	0.26735867940089414	-0.38789159875307794	-0.25867611897284626	0.2285940842206065
Peritrophin-15b	-0.626909103746238	0.5354484593066228	0.6702105557437588	-0.1877712702058501	0.07830470288438153	-0.5136529673126022	-0.25306372848120645	-0.6817996619299642
Peritrophin-15a	-0.4132855570259484	0.19923766593249753	0.34590398069471207	0.11311254934076048	-0.28664548431009773	-0.15273266340277766	0.19784333610616592	-0.5116190484683439
emb	-0.2928729832757307	0.8724413980763196	0.727029593449056	-0.31062765489690136	0.9659006624936526	-0.7638693466011288	-0.8650456797413947	-0.34161664142046483
Akap200	-0.559351772653382	0.9405960351649355	0.8912437938613714	-0.32850763383085074	0.898107743964832	-0.8042868632665569	-0.8794309589461654	-0.5640720986595374
fu12	-0.13654596043899384	0.5392881630879883	0.476308981717259	-0.2754905277537441	0.8817608702853367	-0.45114181484868293	-0.7241646632540011	-0.05480820625595541
CG13096	0.4017335017235483	-0.6166288596710781	-0.5268773863911106	-0.09264276186598613	-0.3306598456425974	0.6422901171061581	0.26958693005588963	0.8434482082303066
mRpL51	0.7533448520863809	-0.7931594393734863	-0.8644451839378973	0.048732538070884734	-0.41554654779773176	0.6337315899423228	0.4439997421689627	0.8547679120792175
Acer	0.6055878359901135	-0.6113416797203147	-0.7312239877265978	0.7513644736203361	-0.4323879446755013	0.6121100813364257	0.8061480340368772	0.26619907983634594
CG17834	-0.44520536855973636	0.8177676321156698	0.7868278458804407	-0.27420648235134476	0.9343090484675388	-0.6839496191800729	-0.8254602390563933	-0.4280199504346888
Glt	0.5745240489572819	-0.7039086736114665	-0.7950275686107295	0.7328400296050018	-0.5362447557878129	0.7928794349178999	0.8354798914652016	0.43801056733494936
