	Cpr57A	Alas	pio	obst-A	Cht2	Cpr49Ag	kkv	Gasp
Hel25E	-0.43763233081844505	-0.0703393026259801	0.05169598741914901	0.375194040548297	-0.16686999231736188	0.06519613304460133	0.3083096975213293	0.47519340760475054
Lam	0.16561681314781815	-0.4444724610550158	0.6048207468759665	-0.603292571117011	0.6101353528119905	-0.582774975158023	-0.7348184528146823	-0.6315614316146998
Oscillin	0.7125385579051526	-0.9229628926967426	0.9019374851619316	-0.6471987553113859	0.7753149925848432	-0.7096836168998946	-0.5068193277180065	-0.547306356317663
obst-E	-0.2210283057226563	0.8364391306642645	-0.5094311823918628	0.5824977699681856	-0.34012643606443144	0.8093470168423055	0.4175484035008687	0.3142895287992604
Gpdh	-0.7965460853312537	0.8388299409351319	-0.8067744049958603	0.8003648026750845	-0.8317750110560703	0.7756724121028671	0.6394013669948502	0.6899027962063405
chic	0.6633374804056628	-0.8733373758738782	0.9466415412564311	-0.5042067159268583	0.805859185436309	-0.5893418231112595	-0.40947160566810276	-0.44338361538304116
eIF-4a	-0.3834937302836251	0.3079697602038041	0.06805047669483524	-0.2600643702014689	0.2723214754669507	-0.0712817355831963	-0.5955023811749162	-0.43256559397488886
ifc	-0.3575684026309457	0.5931292591390857	-0.5308023616450135	0.7778111432008581	-0.43882340833456884	0.6899185513415237	0.7961843599847647	0.8198412603872512
mtm	0.5317441005013475	-0.795019404605541	0.8934964115116876	-0.6641472502124005	0.8569712701491907	-0.7157664687899283	-0.6349194879552034	-0.5920720977228393
ade2	0.6977686678442476	-0.6199112448795395	0.9100585162913002	-0.4881850813164061	0.864337722870782	-0.4264819225963214	-0.5421370898752892	-0.6262793725823201
slmo	-0.8026197152140269	0.8064276949811897	-0.6956828489292014	0.34069217949778635	-0.5751422544077905	0.4542465319864669	0.07799011145151602	0.19706999988779336
CG9135	0.7070060232091179	-0.8861329230055971	0.9272277771192619	-0.6164290767730198	0.8451134459923956	-0.6801686579314965	-0.5034196381072498	-0.5318953490087669
CG9140	-0.8294849559946721	0.9046748547223141	-0.7887141150897325	0.6382327468142466	-0.7203433444127223	0.6950811605699264	0.4083216248147309	0.49491863009373915
CG13993	-0.8453320152849558	0.5552435783304223	-0.3716613011463593	0.6926334425190932	-0.49974728651635153	0.5802525865540873	0.4391300829919693	0.591022270164836
CG9154	-0.6213256636579823	0.4087833967735918	-0.23823937361382141	-0.07666090907626516	-0.1244004952918424	0.012940650455929561	-0.3640918484449942	-0.176465150146978
Kr-h2	-0.6567811072269433	0.09870657856588452	-0.14354241876396512	0.2664748186653367	-0.4024247635452302	0.08989679600120296	0.09963566453480781	0.256891989936843
CG9175	-0.5842382714663007	0.2666027746418017	-0.3167146935894553	0.599150858416598	-0.5114071066918797	0.3477617668551249	0.5052121746963752	0.6190938506837055
Arc-p20	0.11493421801385725	-0.3045003474089624	0.482488451131047	-0.6144118954340738	0.7608708933996646	-0.5877069347075833	-0.6721176788871611	-0.48368328024887214
CG9486	0.1943706684871929	-0.6430232713542499	0.6947237985414777	-0.47487078481283795	0.6073461151449835	-0.6194149939652835	-0.5009281632905397	-0.37373828997671044
Cpr	-0.6362887405239848	0.8458697892424909	-0.7195300784417711	0.8966291296855993	-0.7667080598706366	0.9119239626672007	0.7299689813506928	0.7020572315248783
Tig	-0.6443966358964683	0.8105553783389385	-0.8006611286510336	0.863772292231178	-0.8204125036569411	0.814257687189483	0.76181349510072	0.7668590433293471
CG9527	-0.6260900981529818	0.4463841352009204	-0.851640304861608	0.4902640708629355	-0.8217623595822233	0.28973704936744926	0.6459440636353019	0.7717641767499612
CG9526	0.40952682869513085	-0.8793426618911404	0.6296400377155514	-0.33174797421937124	0.44914418646640525	-0.6432634072964836	-0.0821128761828805	-0.014915836136267523
CG16947	0.6313905375890647	-0.6249230137203359	0.5639810223351679	-0.7513034475938996	0.7433988641462201	-0.790653146926931	-0.6164785368464233	-0.5793670878269368
mmy	-0.005091626933403493	0.6424231143710497	-0.3779427981651553	0.5886680598263984	-0.3465603038438607	0.8165609732967943	0.47091328263487037	0.25376949531714355
CG9536	0.06702326888018689	-0.3202384000314373	0.06368868931715857	-0.01879247758854913	0.18714542670359244	-0.3351184155842355	0.24903633863657268	0.4175383792294252
Sec61alpha	-0.7405190098570862	0.5170647789608579	-0.5835560469112845	0.8509671982842197	-0.7484373955869819	0.6242413998718943	0.782050203178465	0.8819758725079716
epsilonCOP	-0.4463331575760848	-0.1035816286471374	-0.15894313906598104	0.4703536058757524	-0.4197427924603189	0.06757142909340205	0.5562680459820231	0.7065268851702131
CG9548	-0.2844467849069034	-0.25927363215822663	0.26117543162274204	0.1714277433059929	0.11875252989602743	-0.14135244428134078	0.1495106381833974	0.35040127761035034
CG9547	-0.6629012992884364	0.9699113737812753	-0.6774498601362361	0.6056168324273647	-0.5595860840069207	0.791763164682644	0.31052142184862336	0.32364217384732097
CG11015	-0.8139682931331507	0.9195464554603807	-0.8424849976216778	0.6680616698267937	-0.7291768809645507	0.6926846556477627	0.49510700439044675	0.603079998690558
Ent2	-0.7776654124737693	0.5381575698455235	-0.37753667113173345	0.18246705109355527	-0.3442653543539253	0.23376658227694208	-0.12060678272037374	0.05472091868912791
CG11050	-0.5451409834859694	0.6960068814627713	-0.9213496347558984	0.18241696992942816	-0.684357774170858	0.28175873241696925	0.20272408700513297	0.26987076511535407
Tango1	0.12408109591634724	-0.5641915332965494	0.5370048337120626	0.1892589259465689	0.21152217588367292	-0.13947665043882332	0.25429958645067396	0.2917452524040265
CG9232	-0.6496749902976042	0.9723950358065324	-0.7839705110578912	0.6447081668220377	-0.6674098569496135	0.804542003676577	0.4174779701528633	0.41381305617000136
Spn27A	0.7138677559153819	-0.07295690600906429	0.10273926144748362	0.056317582568525634	0.17947801367539826	0.16994266622479953	0.23249813164877242	-0.025697100333493386
CG34310	-0.6808694962121392	0.6787155936448437	-0.6160832795080917	0.9435844408649168	-0.7734896883485307	0.8404344646600557	0.8042572411413231	0.8091743602711712
nrv1	-0.6390560938093347	0.4710438329170545	-0.24791520363097055	0.6466441510904305	-0.3871651231126622	0.5411294433118963	0.3900393816332968	0.4852936249371674
nrv2	-0.4312800356046812	0.2523156160675228	-0.04557321812330358	-0.30323241094668646	0.08006344543816568	-0.15156592434505778	-0.5918733067985482	-0.43091378628210475
Nha1	-0.1732919504295092	-0.2944125542203249	0.5061722025954561	-0.5083227724565462	0.49000589292073454	-0.46911267006222124	-0.7244012771624138	-0.5482029141015073
xl6	0.15507244053776909	-0.4402025667798814	0.6875516829916838	-0.4924560811103101	0.7266158254228968	-0.5076403035722533	-0.6298481832739546	-0.5043485496002774
Hrb27C	0.2484395187144297	-0.5353117467193022	0.7489666867040391	-0.10469627044098304	0.43610614269650366	-0.21449048683403696	-0.22097370098741695	-0.23659182345933719
nop5	-0.6519675130484628	0.6642384122184909	-0.46385738014717276	0.042028692867121166	-0.28283762517800237	0.22832289847543769	-0.2623360364200872	-0.13117995804179045
Coprox	-0.09276146270904566	-0.03957020171774145	-0.049716151266988765	0.7533936257719317	-0.356458417051381	0.462751766728315	0.8705223002902337	0.8165869523202218
smt3	0.16089662646586317	-0.3485454600252892	0.49684517534508194	-0.17390053406580763	0.6538398993497196	-0.32323389037324907	-0.13759145501441034	0.0029728760390175576
snRNP70K	-0.5018621480385483	0.5088721083240128	-0.1531644539968423	0.07358569463504439	0.04298456948607574	0.18353628508450168	-0.24997080927990348	-0.09206515654907875
SP1070	-0.6055140103151607	0.1610268047400932	-0.2914132545580345	0.6086868216646882	-0.5229920279486842	0.2863658118923614	0.5769797642354966	0.7191902530379936
ade3	0.7178285482297112	-0.776560617884744	0.961349058144217	-0.5491267394592654	0.8756285114702094	-0.5531826686444448	-0.528989073663162	-0.5888987006944596
CG31908	0.36867929288402007	-0.34904421754546655	0.8078031844449916	-0.39190412616788317	0.7538266620758176	-0.2378228648308133	-0.6300496983277005	-0.6724720911147068
CG11266	0.5986602236604613	-0.5873785175761725	0.7023487370387514	-0.8326489343024498	0.848342632962639	-0.736571117937018	-0.8301957438169363	-0.8194937980245308
milt	0.24375036199849043	0.17891996022008672	0.22899149742959807	-0.21596829751135593	0.4381400600175905	0.013526450580155424	-0.4453222683117899	-0.4967085397337963
CG13779	0.5539001027400774	-0.8429712429418127	0.930541408979737	-0.456135301724959	0.793349888487276	-0.5677845322733062	-0.3865897282401308	-0.38410442974064435
CG4495	0.4243992036645453	-0.6893843599394095	0.9279801560037582	-0.2778660976532458	0.7621420129273154	-0.3545244734540131	-0.3036346082747644	-0.301306993673536
CG13784	0.3955765285826372	-0.6138063779895312	0.9420837989499713	-0.18753218578286762	0.6950067271350646	-0.2264677877217259	-0.300991491833971	-0.3396772315710772
Ndae1	-0.08110079762270167	0.4756343462345822	-0.3492311856243619	-0.12137582480935223	-0.09880783699218117	0.11018652977254667	-0.28552368993711497	-0.3139406656315002
CG5177	0.40708445434370494	-0.3662125628591065	0.5401325558815131	0.053261496367049486	0.5687047808758293	-0.05251185174572494	0.14727003998083218	0.1330070850092486
CG15818	0.4660735143551136	-0.7657644166306601	0.9660240494906606	-0.43458955001946536	0.7736308155173642	-0.4706691026955672	-0.46053039298895404	-0.47054937054563467
CG5261	-0.764368336301603	0.8925635836433563	-0.7704062068480731	0.7772352303567862	-0.7621336122946069	0.8096045272159854	0.5675050499781743	0.6040224016878301
CG5958	0.5780111745871588	-0.9611516925955492	0.8296451498692	-0.6247648955556501	0.6132386637772231	-0.743724079287894	-0.4647102226095602	-0.47670816823131607
Pbprp5	-0.587739860576518	0.617480557445792	-0.48168734060102325	-0.07622222083721572	-0.26763430097105734	0.12974636985177285	-0.3419542338733894	-0.21754240626695442
LanB1	-0.7309052170851119	0.3884457090859118	-0.36047717433276566	0.3815669266567982	-0.43727249992461376	0.24506287070466348	0.1879804556874454	0.3663776393563886
Rack1	-0.7694760133583431	0.828241283941983	-0.67898147663558	0.41147651426542464	-0.5707755048070513	0.5216762286981638	0.1386023807166175	0.23761567488343582
pes	0.5193550934052876	-0.8101006682438998	0.9380585563993245	-0.6626512451321908	0.8123817252523144	-0.6712888579883766	-0.6700399699418539	-0.6602068394227765
CG7224	0.7496329371262236	-0.6038692582340829	0.34439349955390774	-0.603169049625582	0.5352303843524876	-0.6272000141998134	-0.2701178431531017	-0.33422270338386695
baf	0.5409212440403889	-0.7407499808675253	0.7956561068830892	-0.6069340308926572	0.8725463749352366	-0.6648695693434055	-0.49882643817958505	-0.45054650582857736
Cka	0.21718357860663984	-0.23672904104673495	0.5530945356968467	-0.5587948793746899	0.6050401210107934	-0.3893104679094877	-0.7796447239412644	-0.7488736149886682
RpL36A	-0.7222775523487036	0.6467829859717001	-0.5110295498473072	0.2710150416382837	-0.24054747812913135	0.24753011542534864	0.09697122777530418	0.3437484591517741
poe	0.7667057858747964	-0.8164845540886141	0.9446530043277712	-0.49222935453885247	0.8368445915237605	-0.5407733778095465	-0.41933505140612987	-0.4948085375274118
Mcr	0.39546447173441307	-0.6071858600897597	0.8930104212272713	-0.597849581053113	0.8385045960835846	-0.5385125105588937	-0.725180016381777	-0.6969628107150617
Bsg	0.2805154850633132	-0.6207132080698355	0.8043822629951817	-0.2666987969967937	0.4218123423988733	-0.290821365144483	-0.3913637768063743	-0.440822210500759
CG12375	-0.3254629509784911	0.47312405561415005	-0.7644723918119161	0.4897352641579554	-0.6194009891682776	0.3804034147691791	0.6811644768644312	0.7157879547165541
CG8668	0.46185840306182796	-0.7832025029488223	0.9643493536416864	-0.4608849396457308	0.7390716357941337	-0.5060179197471654	-0.5030561432590499	-0.5131087980927083
CG8552	-0.5787199952506898	0.5346949185918147	-0.39585005517001154	0.8282751263958453	-0.5506452607444892	0.6863269792839627	0.6525320615165712	0.6910824369666628
CG8498	-0.04819313668512781	-0.41465137097065163	0.4391113380419308	0.09503317038055648	0.3308058222015458	-0.1895106001856969	0.14613225789845558	0.30214729665614715
CG8475	0.5566225198284935	-0.8154270583264983	0.9567188819304264	-0.6341909497986807	0.8469504070351062	-0.6436707912484605	-0.6259441570310924	-0.6259009050787133
Su(var)205	0.6242674818705211	-0.8373459992260672	0.8477487348579859	-0.48437747861462344	0.8009513803224727	-0.6041270190666644	-0.33380133410650514	-0.3339433536507035
CG8372	0.6388793563702462	-0.847683557506269	0.9591245616382748	-0.5709097506200116	0.8534776792421779	-0.6206290686734458	-0.5117127416845259	-0.5315525171690656
CG8360	0.7958263622137206	-0.783044628778955	0.6651983369203711	-0.7157886493292943	0.7718029447395629	-0.7346655833299305	-0.47069405591203956	-0.5125035535721341
Snx6	0.6620674471760948	-0.8808557744040266	0.9406337957729631	-0.5942950773244616	0.8304458847358257	-0.6517574856116499	-0.5014363141379269	-0.5265795594383966
Pvr	0.6586585065299447	-0.8250937069598282	0.978057435567579	-0.40693699762846136	0.7481184904739164	-0.4520907941536085	-0.37189830733140583	-0.45478410498545846
CG8086	-0.47478375843089166	0.5945348414461714	-0.554690153367535	0.6549390287503234	-0.7330930673743394	0.7236720100343813	0.4832786202822875	0.36619042843131633
CG7830	-0.39769072388948956	0.043172587169123006	-0.25946903028174545	0.6764201140734909	-0.4683908554974168	0.2945133572643916	0.7976504797888212	0.9048734898668802
CG7787	0.12799349412317992	-0.6058646169096243	0.7543857767300347	-0.39019723715789545	0.6649310529135557	-0.5194962035851495	-0.45270798609735563	-0.3141203412833875
CG14275	0.2766472208259222	0.19374921474751888	0.3605073955248907	0.42541789826660464	0.24486651523320604	0.6326117365158886	0.20333356951393675	-0.020780805684514157
CG7627	0.23548306002759323	-0.4903934216546785	0.26248300637973154	-0.6258971786165287	0.3122347631334406	-0.7420462158738182	-0.5278723526503654	-0.41984844851181896
RpS13	-0.713282631137751	0.6682251790882344	-0.49548502169564734	0.23089425446012485	-0.2247703551917987	0.24754451298216834	0.023305981775808195	0.2597561656095745
CSN8	0.4099797900356297	-0.6526833929223163	0.8527651755013773	-0.4084249202279797	0.8510346766521301	-0.48138632713772594	-0.40583166706104157	-0.34777723730551224
Pp2A-29B	0.5085696686850236	-0.8012075013953643	0.9035910470598993	-0.6627281214997934	0.8164915901191738	-0.7038018011675474	-0.6566121772643632	-0.6233306883487071
CG17292	-0.8076932934908628	0.846292373982531	-0.8074613328995873	0.7643991726770171	-0.7995387279368404	0.734852991672417	0.5979639219333073	0.6750973719652782
CG17293	0.3339050423721379	-0.6930686469731427	0.830749671173409	-0.6903376751577168	0.766511344394506	-0.692625294215024	-0.7540832606794438	-0.6770196081933098
Aats-ala	-0.8022778964738964	0.6444378652161287	-0.5509646176580303	0.7319077221973319	-0.6360724719216884	0.6161464326986633	0.5287963564896985	0.6492346962032353
CG13393	-0.5474032344058815	-0.07477996161977148	-0.10650346833578907	0.4935813251101771	-0.40409281932017227	0.12662441240450364	0.5153898125965212	0.677532614566747
Peritrophin-15b	0.690737343747838	-0.6349278575168196	0.29181126894569936	-0.5257975421984299	0.3962972036652189	-0.6055690802624021	-0.15392362232709045	-0.21155873500381767
Peritrophin-15a	0.5358381342137044	-0.24929946155984195	-0.08480514910241371	-0.22903689539710212	0.11561973486760302	-0.27374682707916664	0.13553550758615399	0.05637858539508748
emb	0.44419130772950327	-0.697381761916052	0.9375452033404527	-0.341141230333771	0.7670277972200336	-0.416484223449794	-0.397754688478128	-0.3946206886953992
Akap200	0.6168424117896723	-0.8341209172745698	0.9794395493016895	-0.5373509709225568	0.8129321941326739	-0.5729138895491875	-0.5124159590116424	-0.5451068584155545
fu12	0.04515294921322389	-0.38712464259607277	0.801751166488674	-0.2831043136982216	0.6263222469448793	-0.21498503602807734	-0.5399378611198273	-0.48745371791910075
CG13096	-0.6170292919076866	0.62985090072494	-0.4031124281363595	0.009159887791002203	-0.2250409314342754	0.20418512503430156	-0.3070166157034644	-0.1797055597515405
mRpL51	-0.8396079102208998	0.7592224278874996	-0.6392999394423865	0.4928627867581549	-0.6078752287469337	0.5221598530727843	0.22867894910096156	0.3551957563251993
Acer	-0.4562241719576303	0.7718618549725983	-0.5863378595988311	0.925612088460183	-0.6272326147801	0.9497323395189116	0.8000595566979033	0.731418348537312
CG17834	0.4147855355332008	-0.6826310239280113	0.9613617978600908	-0.45803955771727983	0.7957871179540449	-0.4283426548350834	-0.5473803311594154	-0.5575008660171082
Glt	-0.4795995068748489	0.8780524658397899	-0.6443203818152684	0.8346593124717061	-0.6305787345121816	0.934743820978039	0.6336892434043216	0.5565174352659559
