	CDase	CG3603	Desat1	CG16935	CG31523	CG10602	AcCoAS	Baldspot	alc
CG31650	-0.13247356400164084	-0.6787267289640561	-0.8620896839359286	-0.6645764555319907	0.7536288162251493	0.1413689650688855	-0.5962949372222281	-0.03488056211189859	0.8980650219099722
CG31919	-0.6092154733174147	-0.6977485458445191	-0.7541465867400818	-0.6468457929221594	0.7149104586926321	0.3191697945430766	-0.7678695638730783	-0.3903782875363815	0.5496139269868034
CG33995	-0.6128599681602157	-0.6145315872102806	-0.7466722011840966	-0.7039787870524983	0.6958276860141216	0.3228848916647259	-0.790270207762865	-0.43062051084115355	0.5320337177354257
eIF-3p40	0.5681944480283649	0.0012699467370223317	-0.11181896869817949	-0.03430791452641341	0.0721876586477252	-0.2823305607151882	0.24778445980035446	0.5034692681098044	0.5263794177275533
Rpn11	-0.6180105201094477	-0.5827846231681567	-0.7982047507647945	-0.7820637820379805	0.5729968917504414	0.3077081471429556	-0.9051166008356989	-0.6312709838458737	0.41474841289323516
pgant5	-0.49876879580585937	-0.5946846544888238	-0.8362329615292615	-0.6340739455895079	0.9002780391836941	0.490789321071537	-0.6997926915215954	-0.15971899520484154	0.6199600559457829
CG5828	-0.56454154766437	-0.5807277244479837	-0.7406215895445162	-0.7898955971928912	0.37434754936084025	0.16041689226779812	-0.9302192134342534	-0.7914913689417876	0.3362851434202574
CG8680	0.4653549618505634	0.48070738606131147	0.5319736374228242	0.5785701798146633	-0.12636234564997476	-0.09874766831805887	0.8000391174253763	0.8492248215912351	-0.06879555436872323
Msp-300	0.01330522572400269	-0.08742436305074718	0.4456593352107754	0.5863360813821216	-0.3449612650375782	-0.3241200744532849	0.5786195818248177	0.474831118066388	-0.16256330595062843
snmRNA:158	0.05402471473792773	-0.35793828086511953	0.0664575831069948	0.2700782158472481	-0.17916192450498328	-0.2242275823063236	0.14080235617648984	0.08136232498572465	-0.01038278873448439
Cyp28d1	-0.12881915720195497	0.17426868288949388	0.6245030545857299	0.5396694966262172	-0.5041010937142995	-0.4244494869046288	0.6646659658256854	0.4655197880749337	-0.26002986324884714
tkv	-0.5636027081558755	-0.7530705239600314	-0.8807372336266616	-0.8604638508739664	0.5498574875763483	0.12863708671311108	-0.9400089434410281	-0.6310596770519984	0.6107246815272952
cype	0.5357544620435399	0.5847259653607355	0.6644698679454749	0.6675683771175066	-0.2702491506193648	-0.14314331491409535	0.8696354779165715	0.8033985643620003	-0.21010701390371134
CG7382	-0.4301559023523298	-0.08222460798777684	-0.31263564831705587	-0.4945134305219915	0.3036302558691372	0.2905695782790528	-0.580022697037746	-0.5626194673251772	0.04917716800070787
cl	-0.8329059881165781	-0.43029750785667126	-0.34217784907160453	-0.33956148261753477	0.4934590453434834	0.19165532430736848	-0.3271828075962388	-0.01831025307983986	0.33895806167916886
CG6907	-0.4238528129607553	-0.6055930899940064	-0.9120048977129018	-0.7404783297043518	0.8040598676772319	0.4001432828912806	-0.7899682719391331	-0.28916406247346294	0.6379330103741085
CG31648	0.3890487305590839	0.4272197819005897	0.4675276914311967	0.6632574051468243	0.07941028014652851	0.14253857299189554	0.798710553968676	0.9542689831459618	-0.10419118547213943
CG7277	0.09185172974071004	0.17819625419150287	0.36089243235118895	0.5519778118532691	0.07500692467429705	0.008703445922214304	0.7056029465680662	0.9104296116569226	0.024647128196004835
Hel25E	-0.13582161192629394	0.10126815010739543	-0.2258212441929656	0.07907211893837508	0.8153350047253963	0.7442844690535645	0.08821538349452425	0.6047200489286607	0.16758537013131752
Lam	-0.09960090234020148	-0.7422144318019132	-0.9395823542033717	-0.8077380530934378	0.5315099675109652	-0.07914732578991901	-0.7132118525959712	-0.24621268386225045	0.9090263514307523
Oscillin	-0.4969971971547559	-0.602507314296013	-0.7760103515581911	-0.7971217423414398	0.4190185392321831	0.1825066249328482	-0.9442270786749358	-0.7794652097085881	0.3773850923326112
obst-E	0.03223063355179702	0.38425125747563993	0.7766198844404899	0.6030278760612048	-0.5742906128156757	-0.37762750947998547	0.7129023000493767	0.39338882329347896	-0.4067324102506973
Gpdh	0.3598713680676528	0.592587719185429	0.7376621429474987	0.8607829731983817	-0.14787060023919046	0.09531860355987108	0.9553257458330363	0.9240381643120589	-0.3846929650824811
chic	-0.6263852066001929	-0.5886609611843614	-0.7705824346802986	-0.762185178073773	0.5568912953050501	0.29907344746399633	-0.8988604387337901	-0.6478339276344416	0.39524579136077115
eIF-4a	0.30323170812825695	-0.40472144705166463	-0.44959864369194213	-0.39980469278713	0.21793543627152362	-0.38232716718470394	-0.13053216255573835	0.21964012913243697	0.8430649200726588
ifc	-0.02440183585697705	0.8136534408683831	0.8095111472955998	0.6981044235932574	-0.16384406867481743	0.2987722067145367	0.7308658952423894	0.5352351700525869	-0.6864335597177452
mtm	-0.4197489229051641	-0.6843093921963892	-0.9453683568813783	-0.9172551403248053	0.5828394139647206	0.14754579083538047	-0.9519138086762416	-0.5976436797655684	0.6701486692543209
ade2	-0.6764815996601039	-0.8358160733134625	-0.8341108192870328	-0.805088485853772	0.41447997704519013	-0.053602772390812486	-0.8310080264354308	-0.521846804991082	0.635316908192401
slmo	0.6199340309816714	0.23529076606639748	0.34530568508927256	0.44867541557981305	-0.1832169435377487	-0.2951594513384732	0.6664684515720388	0.7336023712253196	0.13532438050776924
CG9135	-0.5537985372658519	-0.6167805587741707	-0.8153793348616251	-0.8338022031879675	0.475281588523234	0.1935293181209373	-0.9487677498609456	-0.7274747330261151	0.43889934902118233
CG9140	0.4811757175624865	0.4671282092007567	0.6090845588617945	0.7019479611232711	-0.18908604774088236	-0.10720263802176698	0.8750802087155929	0.8788492961254176	-0.15727628571142363
CG13993	0.14997582635565895	0.32012197924048325	0.26696260798241733	0.5013421855144115	0.46078493161424966	0.4246490401202806	0.6053279549831195	0.9451878057332043	0.040610050421547084
CG9154	0.5059029615662437	-0.18104499578532368	-0.254186078415782	-0.10358450111902238	0.1881306013557343	-0.24818948782405958	0.1370861342720802	0.46816636292291397	0.6370541603401909
Kr-h2	0.21399220988040238	-0.026214148063951653	-0.1759677593891641	0.173817318953135	0.5996711392453233	0.42298267977423104	0.2085183512283221	0.6560629300638187	0.294136236692771
CG9175	0.021275822656019933	0.2639630464549821	0.11025076149118214	0.4263522605380163	0.5012200624745009	0.5550106032165241	0.46103215148502286	0.8335311653016538	-0.043895962294132236
Arc-p20	0.04060763036837665	-0.3332138505813305	-0.714072080170216	-0.8209799117562645	0.37669181883727243	-0.07628760043356562	-0.6582360128303973	-0.37031440644751396	0.7170539470922643
CG9486	-0.26777599021676934	-0.5675374815065511	-0.9229728012461885	-0.7592345312198905	0.7727050052850816	0.32125351218916687	-0.7482539089719215	-0.2284730603556915	0.7193405976957099
Cpr	0.14142313217000746	0.5516854169447059	0.8163307666934311	0.9070281313204198	-0.20805825212141743	0.07398633348635532	0.9676309954556335	0.8795734373548938	-0.4808575808367764
Tig	0.2218407142404077	0.6431734810827965	0.804945046549296	0.9029984132373603	-0.2143463144393965	0.12380917454960633	0.97127481099786	0.8832774322359705	-0.5266563930395609
CG9527	0.5893424773886216	0.9401480819564131	0.750997011656137	0.7421250790631234	-0.24759303383380638	0.3019055694821127	0.742445799916417	0.5009819169410478	-0.7046349504523923
CG9526	-0.39272391677597523	-0.1384681628325367	-0.57890974522622	-0.510587565596048	0.6460935995561746	0.6691513208984489	-0.6800973948898659	-0.43552279124066245	0.08136992727978917
CG16947	-0.2030444363882237	-0.5175083819457807	-0.8183275938139319	-0.8714938525017548	0.17773719066501137	-0.1451835329876498	-0.8221442853466403	-0.6362229753237253	0.5368038314651046
mmy	-0.17621018791434317	0.22259692290986555	0.7562080119658506	0.6461758135771406	-0.5973354077940258	-0.35182479756164986	0.6425271641493091	0.2845155521319819	-0.5028719336043286
CG9536	-0.062246122092738956	0.5011115620510402	-0.05780325428172877	-0.1577676540898637	0.32641707725390423	0.5991773524592647	-0.1775859593202597	-0.12347509806895329	-0.2553172055736024
Sec61alpha	0.1356990039326377	0.6358232127570661	0.5578364703355352	0.7686498641476797	0.268566466712679	0.5709868039985696	0.7825476023979188	0.9306586503235518	-0.4177011562246754
epsilonCOP	-0.02830119032161055	0.4080877237507506	0.040135779551116885	0.31776834467574083	0.6571741557107688	0.8777893546619203	0.24440223498858685	0.5793487915936529	-0.21653029555322978
CG9548	-0.19806626781224224	0.057957921260585694	-0.3895055498575376	-0.17477902886244184	0.8891460006174756	0.7708574132964848	-0.16384638092388012	0.3557517146052121	0.25734940580317384
CG9547	0.3363138664657481	0.3021940603630586	0.6091578094059565	0.6346216248634372	-0.327705573279184	-0.33134496642938116	0.8266438484570929	0.7701440544757517	-0.09001101228772343
CG11015	0.5007088494393814	0.6370611436382371	0.7085480219137904	0.7353217779656909	-0.23828234384078906	-0.05132773798536819	0.9094946254004158	0.8439492877037732	-0.2917174919446926
Ent2	0.49372506819223083	-0.02183266108561861	-0.043028741452290506	0.1551421872637152	0.2105843502435073	-0.10888836995917546	0.36565437363097947	0.6841198739438813	0.45659837058224406
CG11050	0.8238806601721226	0.6430068333020784	0.7146593318538292	0.5810509865753046	-0.7161791891039446	-0.40892578444866623	0.7025899123774482	0.2995670509452169	-0.42160577825380613
Tango1	-0.612502909140506	-0.14286653311677067	-0.42009577954085975	-0.17286464978752633	0.8837780832502536	0.8608590243343411	-0.3233461693992894	0.12651277844103873	0.08259893139961294
CG9232	0.38434089557807655	0.43629827674738897	0.7433467082699156	0.7462881169788536	-0.4389990289147275	-0.31038076312684265	0.9054374758058056	0.7483562860511862	-0.2692257729863235
Spn27A	-0.4769694313849594	0.041656804117823534	0.3366371484100413	0.1023260234355557	-0.5656924788650634	-0.2569409217994006	-0.016007234617004505	-0.44993755777826167	-0.5216192629402384
CG34310	0.05239186092787447	0.5484821370540246	0.6999664822579081	0.8848554578469904	0.06877454904940174	0.35783345216009815	0.897774983674635	0.948631688691996	-0.4613321380232059
nrv1	-0.04201042167272834	0.11143423715211034	0.10887894237102166	0.38993556473654306	0.4789322624570832	0.35838450571607894	0.49539523437548144	0.9037985528022641	0.1446640676245009
nrv2	0.44743527326418064	-0.4012733480769086	-0.44232769191207083	-0.32434447836052266	0.1642201063082553	-0.38658572285712833	-0.09106170541817488	0.23575704921998153	0.7920842296566187
Nha1	0.10258499121831667	-0.6072934799347013	-0.8213065104393514	-0.6875657343150784	0.6227574661145144	-0.00043782662824352344	-0.5747682199047941	-0.08758922759743284	0.9290352270515482
xl6	-0.23967730604604498	-0.6453174588544703	-0.9103383884192495	-0.8142022587377026	0.6691499386163938	0.08627627691422633	-0.716392439289815	-0.20747483642013717	0.8697027585763033
Hrb27C	-0.6170959401885322	-0.6780167675056648	-0.740524973948922	-0.4725349051485564	0.8032347678017251	0.3975001609177482	-0.545376391748993	-0.010857882565093884	0.5673473140143441
nop5	0.5980780621857139	-0.053096883968832144	0.036559877221081984	0.11312850657862096	-0.13470133321262828	-0.4679371971836511	0.3734465568285645	0.5165915670405862	0.45169303609565703
Coprox	-0.47657932834436567	0.4885642592863376	0.444735095950708	0.5700003493715665	0.3634447525136287	0.8252102204976283	0.3762343086621397	0.41524153215625437	-0.6620211281591583
smt3	-0.33563422574490903	-0.03444319629522276	-0.4592000214667983	-0.5282526664497519	0.5732244959675803	0.40984284871588395	-0.47551399387029625	-0.18050568944442152	0.30144631675827116
snRNP70K	0.24510517480773505	-0.1662153691684221	-0.21272198488624106	-0.11743728330121353	0.21358669445271883	-0.23202618805455114	0.16234080320861954	0.5191019586017191	0.6176273969068711
SP1070	0.02736519617501317	0.386533301232053	0.13932297002503427	0.4414610676120556	0.5873313839722782	0.7338775970908982	0.43216575280918446	0.7896986283437296	-0.14927028367168704
ade3	-0.6565136836959939	-0.763743480199996	-0.8575276203474851	-0.8389020551594936	0.48639761537177334	0.09087385525209454	-0.914368163121545	-0.6225093600050038	0.5631124637908691
CG31908	-0.5097437956959043	-0.9111139355807517	-0.8146627370279318	-0.7233351581164665	0.4748261832384797	-0.16658203206273137	-0.6700586418627483	-0.2552822583877491	0.8512281671948478
CG11266	-0.21158486251372455	-0.7631033778992651	-0.9060081459214305	-0.957155069621694	0.18537984426997983	-0.32237812772281627	-0.8960975124219374	-0.681833926759312	0.7529983357712535
milt	-0.21026615909295115	-0.5953714806717104	-0.41850027758728797	-0.4135531065574125	-0.06194216967221991	-0.5549531146073946	-0.2164070726137078	-0.01344059496550732	0.626760673244089
CG13779	-0.6003796737406549	-0.5536772964017658	-0.7845389241848111	-0.7497595061428857	0.6584920790293459	0.37871887207111393	-0.8691170450154297	-0.552728225137365	0.43572917664436633
CG4495	-0.6647076387874535	-0.5325329611447245	-0.6921185812338115	-0.6465467919831185	0.730100626307701	0.41872532004503954	-0.7480787991334884	-0.38906661773192647	0.44736000956520255
CG13784	-0.7445442424738945	-0.6964026485924687	-0.7288587207824706	-0.5931834653182502	0.7700466678845683	0.36301690501646533	-0.6881200461429402	-0.24591023461574293	0.5481061587362746
Ndae1	0.31358508511569444	-0.22851833629614715	-0.009934854652221638	-0.008793866883383815	-0.4667342501266395	-0.7211379407208396	0.20016044687149184	0.1647410674740777	0.31267618115679885
CG5177	-0.6332256464961018	0.04207995933142171	-0.13556275284732738	-0.2726768099528117	0.36206204258731806	0.4344254771405147	-0.3516688934299352	-0.28762271567131065	-0.10324094400475028
CG15818	-0.5831350079780343	-0.6594583339175663	-0.7803582912562016	-0.7271604717081515	0.6730663574615495	0.3025391335885967	-0.8417185092518129	-0.5050195699437825	0.5328021968153823
CG5261	0.32739986045408687	0.5024098650956123	0.701773823185851	0.8105141939753143	-0.18108042875425645	-0.014707500537558878	0.9358655495719967	0.9161828142721549	-0.295601013438721
CG5958	-0.37949655326095433	-0.5416373608152483	-0.7549190145059012	-0.7130945213657941	0.4860053094560404	0.29495215884852716	-0.8946074138751641	-0.7092345040217349	0.33474413460229996
Pbprp5	0.6722124155923425	-0.06777871823738997	0.020872094822742496	0.06512571023726181	-0.24292752692710695	-0.5641907796130949	0.3214514609072006	0.3984205522264568	0.4433622587022305
LanB1	0.29507312101965505	0.1412542519624399	-0.013570090912088474	0.26576979359059655	0.4257191221779586	0.27870911749104016	0.4029808486017679	0.7998207126001304	0.24446743553535527
Rack1	0.5292557316876763	0.22542212703897893	0.3630688734143378	0.4770624745477091	-0.1669638634417654	-0.27307086296028593	0.6930832810565238	0.7762615695114455	0.11446061831361826
pes	-0.42722160580271995	-0.7715877512663558	-0.9307194974844109	-0.8804541738520865	0.5745353258362442	0.11528130348521666	-0.9519055320829	-0.6159679809011323	0.6814239690747722
CG7224	-0.1531485719434032	-0.03486513976994407	-0.2222262910915012	-0.48794196288809855	-0.2820060860753757	-0.12119312958113476	-0.5897173911829345	-0.8874396033194553	-0.1657013699483138
baf	-0.3822935281389689	-0.4055325886565577	-0.7154249832999071	-0.8203117450268148	0.4357779897081236	0.1836018740933299	-0.8671235815477533	-0.683405596592207	0.41925443415244673
Cka	-0.12970448209038865	-0.8426547452572277	-0.8268188752827214	-0.7413531640995101	0.295811852973269	-0.37332881080061553	-0.6089230048455858	-0.2344791966804995	0.9297255662504282
RpL36A	0.4972736109361871	0.4351959160241238	0.1843975801478966	0.1779326922994881	0.09633471694512097	0.006260880935968037	0.44786435886934606	0.6239668190031441	0.17108546522099316
poe	-0.7116291554749802	-0.6855738579513909	-0.797212660132205	-0.7800820187788807	0.4793836530440459	0.17548997836211033	-0.8880808134053801	-0.628520344621042	0.4390930229240785
Mcr	-0.40626677242806025	-0.8451353633123128	-0.9524173367154212	-0.8842256408723191	0.5903983204166411	-0.007275016307392805	-0.8692072335808111	-0.448187288786877	0.8526372640796054
Bsg	-0.5121974805235295	-0.7982438331501678	-0.7480921778202333	-0.5046705439141385	0.6846444841504519	0.25076146129636406	-0.6278822019302363	-0.19553506081003436	0.5908426369398098
CG12375	0.37148332095862713	0.9510139658218131	0.875348805676846	0.7110824108865698	-0.487318643018013	0.1353939407515035	0.7043684493275559	0.28488848832452707	-0.8521790607149894
CG8668	-0.571991687332538	-0.7547915328598527	-0.8679950428145212	-0.7542461530267554	0.7081930844079415	0.27862696536842957	-0.8590123146105796	-0.45833098106363274	0.6190786621780723
