Gene,L1 larvae1,L1 larvae2,L2 larvae1,L2 larvae2,"L3 larvae, 12 hr post-molt1","L3 larvae, 12 hr post-molt2","L3 larvae, dark blue gut PS(1-2)1","L3 larvae, dark blue gut PS(1-2)2","L3 larvae, light blue gut PS(3-6)1","L3 larvae, light blue gut PS(3-6)2","L3 larvae, clear gut PS (7-9)1","L3 larvae, clear gut PS (7-9)2"
tRNA:CR31942,0,0,0,0,0,0,0,0,0,0,0,0
CG10908,40.3847,49.1802,56.9114,69.1772,49.1404,59.5832,35.0635,42.2928,54.878,58.2654,54.878,65.6979
CG15356,8.13861,8.17377,6.14872,6.03919,5.08099,4.89838,3.47035,3.23999,7.04305,6.85715,7.04305,6.52488
CG15362,4.80217,5.85491,7.03996,9.05242,3.5035,4.24691,4.27793,5.21238,9.1053,8.90642,9.1053,10.9075
CG7289,17.4916,17.8659,19.0815,19.4806,16.1078,16.3429,14.8403,15.1519,22.6859,19.3464,22.6859,23.1472
Got2,369.494,379.938,323.579,334.007,457.408,474.502,234.357,243.753,93.1957,145.294,93.1957,95.7816
Obp22a,0,0,0,0,0.055678,0.0670144,0,0,0.0467071,0,0.0467071,0
CG33543,9.47651,10.9303,3.17156,3.64402,1.28943,1.12556,0.665592,0.821516,1.58078,1.38534,1.58078,1.48154
CG15353,4.0897,9.46698,0.720314,1.6855,290.141,687.898,323.769,767.493,226.909,721.787,226.909,537.494
Nplp4,515.645,562.801,47.1287,46.37,760.572,687.613,453.872,436.963,64.0145,164.036,64.0145,60.1185
tRNA:CR31943,0,0,0,0,0,0,0,0,0,0,0,0
tRNA:CR31944,0,0,0,0,0,0,0,0,0,0,0,0
CG4238,6.90493,7.41611,2.53998,2.70608,1.409,1.44258,2.51463,2.59581,10.628,5.98082,10.628,11.0023
tRNA:CR31939,0,0,0,0,0,0,0,0,0,0,0,0
tRNA:CR31940,0,0,0,0,0,0,0,0,0,0,0,0
tRNA:CR31669,0,0,0,0,0,0,0,0,0,0,0,0
tRNA:G3:22BCb,0,0,0,0,0,0,0,0,0,0,0,0
CG42296,0.778619,0.835916,7.05039,7.4047,1.95627,2.07384,0.206307,0.215124,0.104088,0.104328,0.104088,0.111041
lectin-22C,0.398341,0.398341,11.0276,11.0276,17.6713,17.6713,23.6376,23.6376,0.0440533,1.03918,0.0440533,0.0440533
Su(dx),21.0755,20.6736,21.1832,20.5033,15.6496,15.2589,13.2389,12.9024,24.09,17.2588,24.09,23.5361
CG31672,0.0833626,0.0870325,0.204802,0.2132,0.129574,0.137076,0.893013,0.887833,3.04415,2.07695,3.04415,3.08669
Or22c,0.0398895,0.0237226,0,0,0.0170153,0.0202382,0,0,0.072789,0.0735951,0.072789,0.0865762
dpr3,6.21857,6.41743,1.62086,1.63716,0.653497,0.714974,0.594651,0.40094,1.07629,0.84258,1.07629,0.689119
CG12674,0,0,0,0,0.512218,0.546536,2.32226,3.14028,4.16127,3.82201,4.16127,5.54527
CG4259,4.5493,4.47846,6.60445,6.78906,11.998,12.2994,9.35018,9.53577,5.79588,8.56458,5.79588,5.95186
GlyP,546.124,596.314,600.008,653.031,542.747,591.765,438.684,478.04,81.93,307.816,81.93,89.1779
tho2,12.4471,12.4031,13.2917,13.2176,11.6381,11.5461,11.6896,11.5905,18.8883,17.7491,18.8883,18.7982
CG11723,4.41631,5.04612,4.87722,5.5529,4.35731,4.9787,6.65377,7.60266,9.11642,8.54948,9.11642,10.4064
CG7261,5.22714,5.29002,6.59052,6.68247,6.2604,6.35329,8.30527,8.4285,13.8215,12.0183,13.8215,14.0087
CG15382,0.359215,0.359221,0.426209,0.427762,0.304206,0.305142,0.252748,0.252335,1.23449,0.91887,1.23449,1.23549
aop,10.773,10.6367,7.928,7.84383,6.34247,6.28336,5.02006,4.95293,35.8033,13.1273,35.8033,35.7077
tRNA:CR31946,0,0,0,0,0,0,0,0,0,0,0,0
CG10874,10.5137,11.0222,8.37003,8.81068,8.55987,8.85598,14.3776,15.3092,34.4593,24.546,34.4593,36.8705
CG34172,0.0783622,0.0962435,0.0623872,0.0766232,0.133705,0.164215,0,0,0.190657,0.0746447,0.190657,0.234163
CG31668,4.37188,4.367,3.58923,3.59755,5.13294,5.0921,0.377933,0.39203,0.246139,0.130771,0.246139,0.246139
CG33124,6.80795,6.86134,5.76951,5.8263,5.32716,5.18231,0.636226,0.874262,0.129778,0.131234,0.129778,0.174966
CG15385,3.38583,3.43144,2.47841,2.50677,2.94784,2.96919,4.99301,5.05759,6.29872,6.94232,6.29872,6.38397
Uch,12.8861,12.3445,45.5864,43.7744,37.7311,36.3867,93.4986,89.689,249.844,156.645,249.844,237.502
CG34174,2.61221,3.05674,2.89804,3.30979,2.06106,2.32768,2.9334,3.4375,5.81879,5.09069,5.81879,6.7601
CG10880,3.65312,3.82853,3.42418,3.62075,2.69549,2.82351,3.89069,4.09642,6.79784,4.5525,6.79784,7.20805
CG15386,32.6475,32.6475,50.5145,50.5145,36.34,36.34,0,29.9955,29.5999,28.5949,29.5999,29.5999
CG42371,0,0,0,0,0,0,29.9955,0,0,0,0,0
mio,9.94828,10.2964,7.44168,7.67856,7.58265,7.79954,10.0748,10.3315,10.8528,12.723,10.8528,11.0673
CG7082,30.0146,29.9992,16.6713,16.7299,24.5268,24.2974,25.0893,25.1882,18.8633,20.7887,18.8633,19.0442
CG15387,2.08451,2.45055,3.55422,3.85159,2.18223,2.55573,6.09142,7.07878,15.6953,11.2819,15.6953,18.011
l(2)s5379,43.5423,43.5902,57.7071,57.9059,44.2451,44.1845,47.2199,48.9722,88.1966,67.4124,88.1966,88.9266
CG10882,38.0362,42.248,62.507,69.1909,42.1319,46.553,26.8036,29.6578,35.147,41.0102,35.147,38.6212
CG31679,0.0247887,0.0272629,0,0,0.0422956,0.0465171,1.57964,1.57297,5.5185,3.80603,5.5185,5.82056
CG32463,0,0,0,0,0,0,0.410425,0.412922,1.50065,0.976231,1.50065,1.45832
CG31682,0.0127583,0.0128728,0,0,0.0217687,0.0219641,2.19732,2.21705,8.21038,5.41127,8.21038,8.28408
CG4267,21.1126,21.2232,10.2246,10.6057,25.8787,26.6503,28.2464,28.5249,38.7692,32.7189,38.7692,39.0174
CG31686,0.00660542,0.441239,0.000473954,0.331772,0.00715695,0.920164,0.00125089,0.422186,0.272607,0.494314,0.272607,1.10337
Ser12,0,0,0,0,0,0,0,0,0,0,0,0
CG17239,0,0,0,0,0,0,0,0,0,0,0,0
CG17234,0,0,0,0,0,0,0,0,0,0,0,0
CG17012,0,0,0,0,0,0,0,0,0,0,0,0
CG4270,0,0,0,0,0.0356676,0.0369607,2.24668,2.26028,6.01847,4.23569,6.01847,6.10485
CG34049,0,0,0,0,0,0,0.21518,0.217466,0.512238,0.33576,0.512238,0.614419
CG17242,0,0,0,0,0,0,0,0,0,0,0,0
CG4271,0,0,0,0,0,0,0,0,0,0.0305132,0,0
CG31681,0,0,0,0,0,0,0.0780756,0.0931996,0.0183826,0.0839401,0.0183826,0.0219435
CG17237,0,0,0,0,0.139657,0.139657,5.44143,5.44143,13.6614,10.6904,13.6614,13.6614
robl22E,0,0,0,0,0.108747,0,1.37211,1.2601,6.39654,6.20414,6.39654,5.81504
CG31949,0,0,0.0446786,0,0.105265,0.122544,2.60854,2.47391,9.31051,5.60745,9.31051,8.32938
CG16995,0.0672201,0.0650353,0.410293,0.440106,4.24367,4.93798,14.3557,17.4173,12.784,11.7526,12.784,14.7552
CG9967,2.57743,2.63076,3.83948,3.9266,3.98892,4.0086,3.65359,3.54216,4.08182,3.11217,4.08182,3.96533
eys,7.15323,7.21202,2.25311,2.26918,0.657543,0.657349,0.384994,0.391064,0.971991,0.923831,0.971991,0.982632
Rab5,52.4735,55.1961,62.0962,63.9382,48.1821,50.3367,73.8412,75.6229,199.99,129.966,199.99,204.338
CG4272,6.73096,6.7949,5.60866,5.59096,4.86086,4.93237,4.86755,4.92091,10.2432,8.67355,10.2432,10.3928
CG3597,0.453251,0.458795,0.589594,0.55258,5.90629,5.82093,19.2763,19.5517,4.12303,6.80644,4.12303,4.12157
CG3609,469.755,557.935,392.331,476.22,384.972,465.962,67.3698,79.6108,23.7539,42.6698,23.7539,27.5109
CG15390,3.57468,3.87127,4.75427,5.1088,2.88415,3.0842,1.12155,1.21933,1.23043,1.21501,1.23043,1.3377
CG9866,7.9257,7.97611,6.19681,6.2351,5.95535,5.99071,7.32201,7.35549,14.2298,13.3998,14.2298,14.316
CG9867,9.62632,9.84229,7.56536,7.72978,10.2639,10.4557,15.7884,16.1144,17.0372,15.9477,17.0372,17.3212
CG9870,0.427926,0.446835,1.83215,1.92763,1.21691,1.27659,1.83433,1.95078,2.31367,1.75696,2.31367,2.40186
CG3557,0,0,0.0338644,0.0350569,0.0745528,0.075132,1.65142,1.74427,6.55503,5.19105,6.55503,6.85662
VGlut,15.5957,15.6684,6.17764,6.19036,1.86296,1.86537,0.832773,0.826859,2.83031,2.31507,2.83031,2.84086
CG18641,1.21197,1.36965,14.2915,14.819,5.96062,6.28643,0.943672,1.0851,2.81908,2.18829,2.81908,2.93251
CG31948,0.01101,0.0117952,0.00876242,0.00940465,0.0759018,0.0767935,14.162,14.8378,55.2413,37.8432,55.2413,57.6006
CG34448,0,0,0.0325576,0.0330923,0.232585,0.236406,0,0,0.082914,0,0.082914,0.0842759
CG34447,0.162756,0.165953,2.9382,2.94553,1.22276,1.23256,0.0455681,0,0.0114781,0,0.0114781,0.0118755
CG9886,4.4015,4.68924,6.02479,6.42059,6.52123,6.84436,6.97378,7.41419,5.23107,6.48245,5.23107,5.57699
dpp,6.71713,6.59296,4.4169,4.3312,4.54381,4.40469,3.11928,2.92795,5.57941,5.20433,5.57941,5.44033
tRNA:Y1:22Fb,0,0,0,0,0,0,0,0,0,0,0,0
tRNA:Y1:22Fa,0,0,0,0,0,0,0,0,0,0,0,0
CG15393,0.263256,0.35263,0.141964,0.155968,0.320054,0.334262,0.0674806,0.0674806,0.371862,0.121553,0.371862,0.476642
Slh,24.7228,24.5964,34.9742,35.3126,25.1209,25.1758,18.4861,18.5097,25.9946,22.6113,25.9946,25.8585
oaf,14.2327,15.9756,7.09337,7.83012,6.16914,6.90946,9.12226,10.1881,17.6533,16.62,17.6533,19.3404
CG3528,0.0153372,0.0181753,0,0,0.026169,0.0310114,1.26791,1.28341,3.75023,2.70651,3.75023,3.78088
CG3515,0.00870691,0.00936661,0.0207957,0.0223714,0.178273,0.19178,1.16966,1.24215,2.69038,2.35372,2.69038,2.88283
Cyp309a1,18.8171,20.5877,16.1388,17.5302,21.9172,23.5925,15.7703,17.0854,72.1526,41.905,72.1526,78.1033
Cyp309a2,0.0226714,0.0231544,0.0362191,0.0368682,0.0125833,0.013169,0.462086,0.465246,0.919917,0.730297,0.919917,0.929529
Rad1,1.81606,1.81606,2.6894,2.6894,1.91056,1.91056,2.18781,2.18781,3.29671,2.40832,3.29671,3.29671
CG34314,0,0,0,0,0,0,0,0,0,0,0,0
CG9883,0.332427,0.341888,0.393187,0.408285,0.502323,0.502323,1.1452,1.16129,2.29256,2.26861,2.29256,2.34527
CG3214,173.654,215.949,163.013,202.674,161.585,200.442,112.019,139.098,52.6309,76.7141,52.6309,65.1122
p16-ARC,38.1982,51.7718,41.318,55.6609,29.5961,39.913,46.2299,62.4902,58.2696,70.7608,58.2696,77.9306
Drp1,36.8184,34.5848,41.1341,38.7379,38.4783,36.6213,27.4281,26.7334,41.528,35.6884,41.528,38.4112
CG15394,0.933479,1.06141,1.80266,2.03166,0.743642,0.84771,0.794809,0.933464,2.74093,2.27696,2.74093,3.1044
CG15395,0,0,0,0,0.118108,0.0902878,3.67588,3.87329,8.12608,7.38734,8.12608,8.6099
CG9962,0,0,0,0,0.663031,0.637187,1.72713,1.77516,3.12609,2.29392,3.12609,3.25279
CG33125,0,0,0,0,0,0,0.46007,0.44882,2.13456,1.42057,2.13456,2.03345
Or23a,0.0111511,0.0111511,0,0,0,0,0.0811659,0.080822,0.31783,0.2855,0.31783,0.318355
CG9879,0,0,0,0,0,0,1.27042,1.36811,3.23959,2.78862,3.23959,3.39069
Gr23a,0.0738857,0.0766189,0.00928646,0.0101483,0.020579,0.0218687,0,0,0.0140801,0.0395451,0.0140801,0.015674
CG31690,3.79764,3.18717,1.00549,0.823725,0.456804,0.382288,0.56384,0.392801,2.67464,1.32908,2.67464,2.1476
CG15398,0,0,0.231646,0.245108,0.520092,0.470007,0.334078,0.390701,0,0.477557,0,0
CG31689,19.5582,19.5481,21.9062,21.9037,26.6312,26.6154,8.42958,8.42896,19.1536,9.36948,19.1536,19.1431
Hrs,13.7711,13.7077,12.6768,12.5471,13.3663,13.2656,23.5269,23.3861,112.836,64.3985,112.836,111.444
CG9961,0.206388,0.217727,0.495221,0.54366,0.719689,0.710063,2.83637,2.91654,7.07637,5.991,7.07637,7.31112
Cwc25,6.43532,6.46194,8.11966,8.11473,5.35874,5.56745,5.46731,5.5893,9.43897,7.65436,9.43897,9.46241
Pgk,325.583,393.111,326.891,394.623,319.525,385.202,228.145,275.028,89.9393,181.376,89.9393,108.178
CG9894,126.342,157.596,137.604,166.742,94.2033,115.382,114.359,139.662,165.491,211.322,165.491,192.384
CG9960,20.6393,0,19.8906,0,16.5216,0,14.3302,0,19.6461,0,19.6461,0
snapin,0,20.6393,0,19.8906,0,16.5216,0,14.3302,0,19.0392,0,19.6461
Trn-SR,5.77114,5.89007,5.49984,5.61547,4.54563,4.61173,3.90661,3.96984,6.83774,6.35259,6.83774,6.97594
CG3077,2.92861,3.31951,4.11478,4.62692,4.17483,4.68795,4.97791,5.59397,18.0087,12.4054,18.0087,20.2905
aph-1,11.7587,13.6408,13.273,15.3551,9.54307,10.9126,19.4701,22.3457,37.4005,30.6664,37.4005,42.1236
Taf10b,23.8136,23.8954,23.2085,23.3081,21.0104,21.0415,26.8984,26.9076,40.9046,35.0735,40.9046,41.2631
Taf10,28.3942,28.9372,26.0833,26.4426,21.4742,22.2494,30.126,31.4762,42.457,39.1598,42.457,44.0942
colt,63.9798,64.6127,103.239,103.957,118.18,118.512,58.4144,58.7564,31.269,35.1298,31.269,31.6826
CG2862,81.3721,86.5955,137.092,145.648,130.71,138.23,118.429,125.735,100.087,112.526,100.087,106.21
CG15399,0,0,0.0115934,0,0.223339,0.26851,2.47981,2.94749,4.05165,4.18031,4.05165,4.76211
daw,22.8478,25.9773,15.2128,17.2788,7.71178,8.71972,17.3287,19.454,24.1934,31.2776,24.1934,26.8539
CG2964,0.00732769,0.0074302,0,2.09E-06,0.15238,0.154876,2.66603,2.70445,7.71061,7.20688,7.71061,7.82844
CG15400,1.13766,1.17701,0.741452,0.764945,0.632417,0.630831,3.2817,3.40604,6.21651,4.44694,6.21651,6.4421
Duox,10.2236,10.2919,17.154,17.2711,10.1961,10.267,5.58824,5.62708,14.6433,9.88117,14.6433,14.7451
CG3123,0,0,0,0,0,0,0,0,0,0,0,0
CG3119,5.50089,5.31401,1.20637,1.19724,3.75541,3.81994,5.71192,5.4527,0.392135,1.57819,0.392135,0.340929
Cpr23B,0.727042,0.782443,61.186,65.7839,24.0402,25.8491,0,0,0.0457477,0.0418516,0.0457477,0.0492336
CG2975,1.12199,1.13413,1.06118,1.0726,0.759768,0.779235,1.17804,1.16673,4.72826,3.74277,4.72826,4.87754
CG18558,0.210506,0.221472,0.0984743,0.100756,0.118713,0.121463,0.599141,0.61302,1.70128,1.21465,1.70128,1.7055
CG18557,0.025885,0,0.0422229,0.0434928,0.136063,0.139817,4.24418,4.30449,3.6342,5.25385,3.6342,3.77147
CG3117,0.0523368,0.0686795,0.0166669,0.0218714,0.0535795,0.0468735,11.4476,13.3662,7.65293,17.6206,7.65293,9.1403
CG2983,0.0200858,0.0219438,0.0803212,0.0786165,0.0472659,0.0374414,0.0159034,0.0188966,0.311232,0.170192,0.311232,0.360381
CG3104,11.8641,11.4966,5.15472,4.85088,3.89106,3.80723,1.34603,1.22234,1.70754,1.67037,1.70754,1.62471
oho23B,2695.15,3066.95,2202.34,2479.42,1784.76,2054.53,1670.67,1878.31,1542.88,1649.89,1542.88,1742.51
CG2991,19.6613,18.7033,14.9504,14.4579,17.806,17.2511,17.6702,17.1174,30.5334,21.4042,30.5334,30.0692
CG31694,49.5714,52.5291,45.5201,48.2093,40.3791,42.7731,47.6124,50.4326,93.6348,67.9496,93.6348,99.1586
CG8813,0,0,0,0,0,0,0,0,16.5012,11.7016,16.5012,16.5012
CG8814,17.1749,17.8897,20.419,21.2371,18.8583,19.6406,34.4364,35.8755,25.653,30.2814,25.653,26.7281
Prx6005,10.5316,11.1877,20.7497,21.6223,13.886,14.4272,13.302,14.0084,15.1923,12.1898,15.1923,15.9706
CG31950,19.2196,18.2584,26.1972,26.1402,19.5439,17.3148,18.6515,19.4344,23.417,22.4872,23.417,21.7349
betaggt-II,29.2784,30.7998,26.0505,27.3731,18.6005,19.5606,14.4482,15.1907,15.1012,16.1078,15.1012,15.8983
NTPase,79.761,76.4457,101.273,99.0918,73.6685,71.8311,60.9477,59.4783,39.3882,41.276,39.3882,39.3513
lilli,9.40408,9.09788,8.2432,8.08297,7.77991,6.91951,6.08297,6.14524,16.964,15.2853,16.964,16.6149
Rbp9,18.1755,16.3103,12.8175,11.6406,29.7615,27.3204,29.4,26.851,26.382,30.8743,26.382,24.6156
Ts,6.94297,6.94274,13.4625,13.462,8.51171,8.51143,11.6977,11.6968,10.9914,12.4428,10.9914,10.9887
Rrp1,2.4396,2.45547,5.30734,5.34219,6.71988,6.76382,16.4345,16.5315,26.0363,22.7763,26.0363,26.206
gammaTub23C,5.65667,5.62294,7.06063,7.14093,6.31403,6.29856,12.7894,12.8754,23.5737,18.1266,23.5737,23.7528
CG9641,3.99819,4.2558,2.93899,3.0749,4.22813,4.52917,12.2933,13.3117,19.8085,17.6833,19.8085,20.5859
CG3165,3.39262,3.76174,4.67297,5.1761,4.17936,4.61905,6.42997,7.09667,12.5485,9.326,12.5485,13.8609
CG9643,30.2266,30.2361,22.3483,22.3564,14.6743,14.6808,11.5144,11.5257,14.9851,12.5422,14.9851,15.0402
Chd1,20.7682,21.4762,13.8084,14.3038,13.0698,13.4403,10.0761,10.3693,15.973,15.6713,15.973,16.1356
Bem46,8.3323,8.9689,9.38421,10.0832,7.81459,8.42669,8.68414,9.30681,11.6364,10.2135,11.6364,12.5495
okr,1.71802,1.75899,1.88219,1.92822,1.83112,1.87697,2.1278,2.18209,3.44623,2.95493,3.44623,3.52217
CG3558,26.0187,24.6188,21.7955,20.9826,19.8871,19.0952,20.7751,19.8996,31.3134,31.4381,31.3134,30.1853
CG17265,12.4491,12.4593,10.596,10.6047,3.07609,3.07862,3.43985,3.44268,6.52221,5.44213,6.52221,6.51322
CG17224,11.2288,9.86239,11.4068,9.99585,31.1354,27.5674,58.0131,50.9491,45.9327,42.2037,45.9327,41.2421
CG17264,0.231929,0.231732,0.211225,0.211017,0.315002,0.306155,0.819931,0.819114,1.33148,1.30506,1.33148,1.32985
alpha4GT1,5.44381,5.57963,5.26208,5.39341,6.51929,6.69557,10.4304,10.6622,30.7568,16.2764,30.7568,31.525
CG3542,8.4486,8.54976,10.1343,10.2038,7.84273,7.91421,7.02459,7.04442,12.3,9.74236,12.3,12.3637
CG3605,20.8227,21.171,19.4285,19.741,15.2492,15.5128,16.402,16.6652,25.3452,21.4199,25.3452,25.7691
CG17219,5.76755,5.83083,6.37187,6.46599,3.63821,3.6963,1.51047,1.51557,3.16101,1.83775,3.16101,3.18834
CG17258,0.0671595,0.0658206,0.0939742,0.0940315,0.104143,0.104154,0.622166,0.621942,2.69267,2.00324,2.69267,2.61523
CG17259,136.777,136.671,149.796,149.857,109.457,109.409,59.0617,59.0529,62.8507,65.744,62.8507,62.8954
CG17260,2.26176,2.22611,3.11453,2.79445,4.21305,4.13394,4.97422,4.88608,9.51664,7.45218,9.51664,9.35864
cnir,2.31911,3.63045,2.11937,2.76991,1.68201,2.21967,1.74778,2.29263,5.10856,3.6135,5.10856,6.18308
CG17221,10.0323,10.9159,12.0656,12.9992,12.0036,12.8765,7.1598,9.2195,6.89679,7.44392,6.89679,7.46694
CG17261,0.605653,0.665884,0.55316,0.66267,1.16434,1.17674,10.2683,12.3694,29.7192,26.7815,29.7192,34.4563
v(2)k05816,2.78231,2.79815,5.9688,6.00776,9.45732,9.56153,5.35393,5.39189,0.503124,2.80176,0.503124,0.484969
snRNA:U5:23D,0,0,0,0,0,0,0,0,0,0,0,0
CG3523,179.579,164.25,239.624,218.107,342.115,313.511,120.905,119.196,9.74939,36.9749,9.74939,9.58746
toc,19.4797,19.4998,15.5292,15.6328,8.39781,7.99307,9.90353,9.57627,18.2559,17.8208,18.2559,18.4527
PpD6,0,0,0,0,0,0,0,0.653014,1.98509,1.40732,1.98509,1.99326
CG15403,0,0,0,0,0,0,1.95659,1.98909,5.59603,3.6128,5.59603,5.71357
CG12400,127.613,202.164,159.252,255.01,143.629,228.279,79.9927,127.883,39.1256,71.3163,39.1256,61.2282
Mad,11.0487,11.9719,10.2291,10.9552,11.6821,12.6316,13.1439,14.1971,30.7232,27.7085,30.7232,32.998
gkt,1.55269,1.58977,2.07534,2.1249,1.97079,2.01786,2.93505,3.00515,5.04465,3.7391,5.04465,5.16514
CG31953,0.123589,0.158581,0.319959,0.378758,0.16048,0.19327,0.272918,0.312138,0.183252,0.316267,0.183252,0.192916
tRNA:S7:23Eb,0,0,0,0,0,0,0,0,0,0,0,0
CG34406,2.17898,1.41073,1.57912,1.00979,1.0298,0.717698,1.57401,0.947347,3.93884,1.82691,3.93884,2.93638
tRNA:S7:23Ea,0,0,0,0,0,0,0,0,0,0,0,0
CG31698,0,0,0,0,0.0444065,0.0499347,90.4096,99.4469,244.58,251.903,244.58,271.289
CG15404,0.0309058,0.0388626,0,0,0,0,98.6319,102.874,278.671,257.706,278.671,281.533
CG34393,3.36815,3.59256,0.909932,0.965309,0.246749,0.263921,0.160689,0.171871,0.522105,0.34829,0.522105,0.552368
CG3347,0,0,0,0,0.211411,0.248777,0.561571,0.60563,1.24551,0.864753,1.24551,1.24161
CG3332,36.1816,36.1275,20.2555,20.2189,12.7231,12.7019,23.1643,23.1265,17.6093,18.7565,17.6093,17.3497
CG9664,1.27517,1.33106,3.44753,3.59812,2.76876,2.87906,17.1526,17.8722,33.1542,28.6699,33.1542,34.5342
CG9663,9.31716,9.5477,7.53534,7.74675,4.34325,4.47634,7.13788,7.59253,18.2373,13.2549,18.2373,18.3285
CG15406,25.585,27.297,22.3745,23.7205,16.2334,17.1038,24.0682,25.4472,35.5228,36.3087,35.5228,37.5684
CG3277,9.80048,9.82642,7.36617,7.39928,2.8463,2.84944,4.52504,4.554,8.32756,6.64508,8.32756,8.28091
CG3326,0.216637,0.215022,0.332282,0.329206,0.236491,0.253993,0.530479,0.569733,0.939825,0.833834,0.939825,0.965819
CG8837,11.0242,11.2421,10.9265,11.3307,7.7041,7.66932,2.36401,2.32072,1.41615,1.40361,1.41615,1.5076
CG33281,63.4755,67.1386,75.0164,78.4188,86.3687,90.6273,37.7698,39.3545,4.0131,12.5966,4.0131,4.13
CG33282,1.15698,1.15096,1.59316,1.56022,1.84354,1.87535,0.953707,0.946485,3.71104,1.49581,3.71104,3.69589
CG3285,17.8042,17.5508,22.5234,22.1308,24.3895,23.7528,8.87153,8.55518,11.2262,6.1282,11.2262,11.0225
CG15408,9.33674,9.01769,9.60311,9.27365,14.0869,13.2731,9.29717,8.77913,6.51244,8.79603,6.51244,6.07653
E23,8.44726,8.50536,8.64654,8.72254,2.21222,2.25453,3.13176,3.22584,75.8035,27.6211,75.8035,76.0898
CG8838,0.0920232,0.0920232,0.280843,0.280843,0.601886,0.601886,4.04148,4.04148,15.6353,9.68273,15.6353,15.6353
CG34394,13.5131,10.0482,8.88647,7.50826,8.33353,6.61347,5.184,4.5489,12.3162,9.22616,12.3162,11.0422
CG15412,2.00155,2.05852,1.46248,1.4977,2.92902,3.02561,4.16989,4.31549,1.55366,3.62364,1.55366,1.59445
CG9662,6.00503,8.8902,13.3969,19.2333,11.9123,16.0262,14.8415,20.7702,20.8871,25.6317,20.8871,28.025
Ptpa,11.1705,11.9347,12.3488,12.911,10.239,10.7744,10.271,10.6435,12.8963,12.642,12.8963,13.6861
Sfp23F,0,0,0,0,0,0,0.0656859,0.0869645,0.0927931,0.156649,0.0927931,0.122853
CG42460,0,0,0,0,0,0,13.2084,13.4298,95.9161,48.382,95.9161,97.3612
CG34175,0,0,0,0,0,0,0.448891,0.447696,1.99066,1.88168,1.99066,1.95006
pgant2,13.5089,13.7514,25.8408,26.3211,14.495,14.7644,6.55607,6.67791,7.65983,8.18151,7.65983,7.79173
CG8840,0,0,0,0,0,0,3.68376,3.7089,13.3647,9.18614,13.3647,13.456
CG31952,0,0,0,0,0,0,1.37593,1.37593,4.13046,4.4922,4.13046,4.13046
CG2772,18.1571,19.5071,15.0902,16.2231,13.6368,14.6808,36.0085,38.7396,1.28505,7.548,1.28505,1.37209
CG2774,12.9478,13.4976,16.3669,16.9139,17.6613,18.354,32.9553,34.0282,80.9452,57.7578,80.9452,83.1076
CG12795,9.69159,11.9914,11.4641,14.7017,8.40401,10.8102,15.342,19.8808,55.0295,42.1871,55.0295,78.9166
Cog3,5.86391,6.3219,8.89618,9.55445,7.05011,7.51275,8.19204,8.61555,9.25836,9.65636,9.25836,10.0425
sec5,9.09229,9.17852,9.72008,9.79132,9.667,9.74968,10.0557,10.1437,13.1783,11.9237,13.1783,13.283
CG3246,102.961,106.209,90.7127,93.6204,116.347,120.015,35.1102,36.2622,22.872,25.028,22.872,23.6469
msl-2,5.95844,6.02957,4.20226,4.25029,3.66834,3.71204,4.04741,4.09511,8.47688,7.68493,8.47688,8.57726
Pdsw,379.325,459.974,330.675,401.912,314.524,381.43,168.969,205.202,84.325,123.244,84.325,102.069
CG3238,4.4042,4.73681,3.49784,3.75767,2.32858,2.5046,1.60927,1.7308,3.21855,2.91626,3.21855,3.45468
CG31776,0.0642742,0.0582938,0.0454855,0.04641,0.097482,0.0994634,0.688786,0.702786,2.38915,1.88759,2.38915,2.39338
pgant4,11.4103,11.9022,15.1526,15.8058,16.0768,16.7936,5.24496,5.47086,3.75386,4.09799,3.75386,3.92999
Thor,94.2661,119.224,67.9892,85.9818,160.152,202.193,260.989,329.774,557.971,709.219,557.971,702.241
CG15414,2.14147,2.2046,3.95935,4.05675,80.769,82.9498,15.2904,15.6354,13.4974,25.938,13.4974,13.903
tim,0.756508,0.715996,0.356345,0.363749,0.39485,0.343066,0.216212,0.210881,0.381121,0.52762,0.381121,0.380907
CG31954,0.0961628,0.119502,2.83268,3.5202,2.66625,3.31337,0.0414047,0.051454,0.146229,0.0463419,0.146229,0.18172
CG33123,36.4543,38.3303,40.3512,42.442,28.5511,30.038,11.3155,11.9222,15.5407,13.6833,15.5407,16.2625
CG17593,49.6445,53.6456,79.013,85.3747,51.348,55.4104,27.7349,29.8717,32.9312,30.9995,32.9312,35.4672
CG3213,0.011827,0.0118027,0.00941597,0.00939659,0.837461,0.835738,14.7576,14.7578,46.8392,40.9914,46.8392,46.7644
CG8851,0.0134961,0.0130913,0,0,0.132019,0.131868,3.1769,3.29221,8.95398,7.59158,8.95398,8.82502
Sr-CIV,0.838135,0.927832,0.984633,1.0192,2.07533,2.20432,4.55367,4.81417,2.5746,3.91686,2.5746,2.74321
CG8852,12.2071,12.736,7.45731,7.77938,7.7482,8.08679,5.93337,6.19371,2.14168,3.44472,2.14168,2.2751
Spindly,0.316484,0.325696,0.760845,0.807191,1.04641,1.0408,3.3513,3.4554,6.49045,5.20273,6.49045,6.7688
CG8853,0.166905,0.200152,0.0952236,0.0749876,0.0149552,0.0200887,0.140956,0.162219,0.533403,0.474833,0.533403,0.558587
